fraud_YN,car_model,sharing_type,age_group,has_previous_accident,cumulative_use_count,b2b,accident_ratio,pf_type,socarpass,socarsave,start_hour,duration,accident_hour,repair_cost,insure_cost,accident_location,car_part1,car_part2,repair_cnt,acc_type1,insurance_site_aid_YN,police_site_aid_YN,total_prsn_cnt,test_set
0,1,0,3,0,4,0,100,2,0,0,2,1,2,283189.63,6534830,1,1,0,2,0,0,0,-1,0
0,2,0,3,0,3,0,100,2,0,0,5,5,6,0,1265910,1,1,0,1,0,0,0,-1,0
0,1,0,4,0,3,0,100,1,0,0,6,4,4,534266.5177,0,2,1,0,3,0,0,0,-1,0
0,2,0,3,0,4,0,100,1,0,0,6,3,3,0,700000,0,0,0,1,1,2,1,1,0
0,1,0,1,0,3,0,100,1,0,0,6,1,6,0,0,1,0,0,1,0,0,0,-1,0
0,2,0,2,0,1,0,100,1,0,0,5,3,1,510051.2679,300000,1,1,0,1,1,1,1,1,1
0,2,0,2,0,4,0,100,2,0,0,6,1,6,0,0,4,0,0,1,0,0,0,-1,0
0,2,0,2,0,4,0,100,3,0,0,2,1,6,0,1426000,2,0,0,1,1,1,1,0,0
0,2,0,1,0,3,0,100,2,0,0,2,1,1,233148.2451,0,1,0,1,1,0,0,0,-1,0
0,1,0,2,0,2,0,0,1,0,0,6,3,6,0,0,2,0,1,2,1,1,1,1,0
0,1,0,2,1,2,0,100,1,0,0,6,3,6,273761.1412,0,2,1,0,1,0,0,0,-1,0
0,2,0,1,0,3,0,100,1,0,0,1,3,2,0,0,1,0,0,1,0,0,0,-1,0
0,2,0,4,0,2,0,100,3,0,1,5,1,6,252269.9334,0,1,0,0,1,0,0,0,-1,1
0,2,0,2,0,4,0,100,3,0,0,4,3,4,0,0,4,0,0,3,0,0,0,-1,0
0,1,1,3,0,1,0,90,1,0,0,1,3,1,576834.4695,8787380,1,1,0,3,1,1,1,3,1
0,2,0,4,0,2,0,0,2,0,0,4,1,5,155094.0501,0,0,0,1,1,0,0,0,-1,0
0,2,1,2,0,4,0,100,1,1,0,2,3,6,0,8522740,3,1,0,1,1,1,1,4,0
0,2,0,2,1,4,0,100,1,1,0,1,4,2,0,0,0,0,0,1,0,0,0,-1,1
0,2,0,1,0,4,0,100,3,0,0,1,3,1,270260.5467,0,0,1,0,2,0,0,0,-1,0
0,1,1,2,0,1,0,100,2,0,0,2,3,1,0,0,0,0,1,1,0,0,0,-1,0
0,2,0,3,0,4,2,100,1,0,0,4,1,5,335665.491,0,1,0,1,1,0,0,0,-1,0
0,1,1,4,0,1,0,100,2,0,0,4,3,6,511964.3835,0,1,0,0,2,0,0,0,-1,0
0,1,0,3,0,4,0,0,3,0,0,2,3,1,0,0,0,0,1,2,1,2,1,0,0
0,2,1,5,0,1,0,100,3,0,0,6,4,2,0,551250,0,0,0,1,1,1,1,1,0
0,2,0,1,0,4,0,100,3,0,0,1,2,3,2282391.665,0,3,1,0,4,0,0,0,-1,0
0,1,0,1,0,3,0,100,2,0,0,1,3,6,85479.63241,2817970,2,0,1,1,1,1,1,1,1
0,2,0,4,0,2,0,100,1,0,1,6,3,2,0,0,0,1,0,1,0,0,0,-1,0
0,2,0,2,0,1,0,100,1,0,0,4,1,4,188908.3594,0,1,0,0,1,0,0,0,-1,1
0,3,0,2,0,2,0,100,1,0,0,2,1,1,138354.8907,0,2,0,0,1,0,0,0,-1,1
0,2,0,2,0,2,0,100,1,0,0,5,1,2,281487.6859,0,1,1,0,1,0,0,0,-1,1
0,3,0,4,0,4,0,100,1,1,0,6,4,6,0,0,1,0,0,1,0,0,0,-1,0
0,5,0,4,0,4,0,30,2,1,0,2,1,2,82316.08841,4858150,3,0,1,1,1,1,1,0,0
0,5,0,3,0,4,0,0,3,1,0,5,3,6,0,0,1,0,1,1,1,1,1,2,1
0,2,0,2,0,2,0,100,1,0,0,4,1,6,459317.885,500000,0,1,0,1,1,1,1,0,1
0,1,0,3,0,2,0,100,1,0,0,4,3,6,349593.7865,0,4,0,0,1,0,0,0,-1,0
0,5,0,3,0,3,0,100,1,1,0,2,3,1,555591.5597,0,1,0,0,3,0,0,0,-1,0
0,2,0,3,1,4,0,100,1,1,0,2,3,4,861007.0299,5412210,0,1,0,2,1,1,1,1,0
0,2,0,3,1,4,0,100,1,1,0,2,3,1,331326.382,0,1,0,0,1,0,0,0,-1,0
0,2,1,3,1,4,0,100,1,1,0,3,3,3,322232.9773,1410670,4,0,0,1,1,1,1,0,1
0,2,0,2,0,4,0,100,3,0,0,6,1,2,327098.8036,0,0,0,1,2,1,1,1,-1,0
0,2,1,2,0,4,0,100,2,0,0,2,1,1,596274.522,0,1,0,0,1,0,0,0,-1,0
0,5,1,4,0,4,0,100,2,1,0,4,3,1,115778.4987,300000,0,1,0,1,1,1,1,0,1
0,4,0,4,1,4,0,100,2,1,0,5,3,2,211745.2608,412650,1,0,0,1,1,2,1,1,1
0,4,0,4,1,4,0,100,2,1,0,5,3,1,518739.2549,3874240,0,0,1,1,1,1,1,1,1
0,2,1,1,0,1,0,100,2,0,0,6,1,2,1370860.474,0,1,1,0,1,0,0,0,-1,0
0,1,0,4,0,3,0,100,2,0,0,5,2,5,173286.4581,0,0,0,0,1,0,0,0,-1,0
0,1,1,4,1,4,0,0,2,0,0,2,3,2,0,0,3,0,0,2,0,0,0,-1,0
0,1,0,1,0,4,0,100,2,0,0,3,2,5,224560.693,853940,0,0,1,1,1,2,1,1,0
0,1,0,4,0,4,0,0,2,1,0,5,3,6,0,0,2,0,1,1,1,1,1,1,1
0,5,0,3,0,4,0,0,2,1,0,1,3,1,0,0,1,0,0,1,0,0,0,-1,0
0,2,0,2,0,4,0,100,2,0,0,1,3,1,0,481800,4,0,1,1,0,0,0,-1,0
0,1,0,3,0,1,0,100,1,0,0,2,1,2,165959.1134,0,1,1,0,1,1,1,1,1,1
0,2,0,5,0,2,0,100,1,0,0,1,3,1,219257.6994,0,4,0,0,2,0,0,0,-1,0
0,2,0,4,0,3,0,100,2,0,0,4,4,4,0,1692000,0,1,0,1,0,0,0,-1,0
0,2,0,2,0,3,0,100,2,0,0,6,2,6,380830.9504,614400,1,0,0,1,0,0,0,-1,0
0,2,0,2,0,4,0,100,2,0,0,4,1,5,244291.176,1168390,0,0,0,1,0,0,0,-1,0
0,3,1,3,0,4,0,100,1,0,0,5,1,2,307687.4191,0,2,0,0,1,0,0,0,-1,0
0,1,0,2,0,3,0,100,1,0,0,2,1,2,2063636.562,3261330,1,1,0,3,0,0,0,-1,0
0,1,0,2,0,1,0,100,2,0,0,4,3,5,565798.0506,724260,1,1,0,1,0,0,0,-1,0
0,2,0,2,0,3,0,100,2,0,0,5,2,2,0,1024620,1,1,0,1,0,0,0,-1,0
0,1,0,2,0,4,0,100,3,1,0,2,1,1,84714.38617,0,0,0,0,1,0,0,0,-1,1
0,4,0,3,0,4,0,100,3,0,0,4,4,4,555047.7464,0,1,0,0,1,0,0,0,-1,0
0,1,0,1,0,3,0,80,2,0,0,5,3,6,287900.3873,2715038,2,0,0,1,0,0,0,-1,0
0,2,0,2,0,3,0,100,2,0,0,1,1,1,276146.6313,0,2,0,0,2,0,0,0,-1,0
0,1,0,2,1,4,0,70,2,0,1,5,1,5,166615.2713,0,1,0,0,1,0,0,0,-1,0
0,1,0,3,0,2,0,100,1,0,0,2,1,1,210281.1739,0,1,0,0,1,0,0,0,-1,0
0,2,0,1,0,2,0,0,2,1,0,5,3,1,0,0,1,0,0,1,0,0,0,-1,0
0,1,0,1,0,3,0,100,1,0,0,4,3,6,0,0,1,0,0,1,0,0,0,-1,0
0,1,0,5,0,4,0,0,2,0,0,5,1,6,170973.9185,0,2,0,0,1,0,0,0,-1,0
0,2,0,2,0,1,0,100,1,0,0,5,1,6,0,849400,0,1,0,1,1,2,1,1,0
0,1,0,2,1,3,0,100,1,0,0,2,1,1,59265.87847,0,1,0,0,1,0,0,0,-1,1
0,1,0,1,0,3,0,100,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,-1,0
0,2,0,3,0,1,0,100,2,0,0,6,3,6,145517.2698,0,0,0,1,2,0,0,0,-1,0
0,2,0,2,0,2,0,100,2,0,1,4,3,6,235857.0299,0,0,0,1,1,0,0,0,-1,0
0,1,0,2,0,4,0,0,1,1,0,5,2,6,0,0,1,0,1,2,1,1,1,2,0
0,1,0,1,0,1,0,100,1,0,0,5,1,6,194235.7758,0,0,0,0,1,0,0,0,-1,0
0,2,0,3,0,1,0,100,3,0,0,6,2,2,247669.501,0,0,0,0,1,0,0,0,-1,0
0,2,0,1,0,2,0,100,1,0,0,4,2,5,182290.6077,0,0,1,0,1,0,0,0,-1,1
0,2,0,2,0,2,0,100,3,0,0,1,1,1,0,1233410,1,0,0,1,0,0,0,-1,0
0,3,1,3,0,2,0,100,2,0,0,2,3,6,1282527.286,200000,1,1,0,1,0,0,0,-1,0
0,2,0,3,0,2,0,100,2,0,0,5,2,2,163541.2609,0,1,1,0,1,0,0,0,-1,0
0,1,0,2,0,1,0,100,3,0,0,5,3,5,301765.897,0,0,0,0,1,0,0,0,-1,0
0,1,0,2,0,2,0,80,2,0,0,5,3,6,289662.5252,2267970,1,0,0,1,0,0,0,-1,0
0,2,0,2,1,4,0,0,1,0,0,4,3,5,0,0,1,0,0,1,0,0,0,-1,0
0,1,0,2,0,2,0,0,1,0,0,6,2,2,931342.9278,0,1,0,1,1,1,1,1,1,0
0,2,0,2,0,2,0,100,2,0,0,6,3,1,106660.6712,1089150,0,0,0,1,1,1,1,1,0
0,2,0,3,0,2,0,100,2,1,1,5,3,1,0,400000,1,0,1,1,1,1,1,2,0
0,1,0,4,0,2,0,0,1,0,0,6,1,6,169524.8352,0,1,0,0,1,0,0,0,-1,0
0,2,0,4,1,3,0,100,3,1,0,5,2,5,268892.8726,0,0,0,1,2,0,0,0,-1,1
0,1,0,1,0,1,0,100,1,0,0,2,3,4,289047.0727,0,0,0,0,1,0,0,0,-1,0
0,1,0,1,0,1,0,100,2,0,0,2,4,2,233300.7819,0,1,1,0,1,0,0,0,-1,0
0,2,0,2,0,4,0,0,3,1,0,5,4,5,0,0,1,0,0,1,0,0,0,-1,0
0,1,0,4,0,4,0,100,2,1,0,4,2,5,313334.1405,476380,4,0,0,1,1,1,1,0,0
0,1,0,4,0,4,0,100,2,0,0,5,5,5,182118.8343,500000,4,1,0,1,1,1,1,1,0
0,1,0,3,0,3,0,100,3,0,0,2,3,1,737712.0222,0,0,0,0,1,0,0,0,-1,0
0,2,0,3,0,3,0,100,3,0,0,5,1,5,112051.5867,0,0,0,1,1,0,0,0,-1,0
0,2,0,1,0,1,0,100,3,0,0,6,3,6,2236877.424,5734400,1,0,0,1,1,1,1,0,0
0,2,0,3,0,3,0,100,3,1,0,4,3,5,1000053.085,0,3,0,0,2,0,0,0,-1,1
0,2,1,2,0,1,0,100,2,0,0,2,1,1,0,0,5,0,0,1,0,0,0,-1,0
0,1,0,2,0,1,0,100,3,0,0,1,1,1,181198.9107,1010000,1,1,0,1,1,1,1,1,0
0,2,0,2,0,2,0,100,1,0,0,6,2,2,235376.7158,752000,0,1,0,1,1,2,1,0,0
0,2,0,2,0,1,0,0,1,0,0,2,2,2,0,0,1,1,0,2,1,1,1,0,0
0,2,0,1,0,1,0,100,3,0,1,4,3,5,397951.6498,0,2,0,1,1,0,0,0,-1,0
0,2,1,3,0,2,0,100,1,0,1,4,3,6,875423.7805,1722900,1,1,0,1,0,0,0,-1,1
0,2,0,1,0,4,0,100,1,0,1,6,5,6,156882.8046,250000,2,0,0,1,1,1,1,0,1
0,1,0,2,0,2,0,100,3,0,1,4,2,6,357368.3626,0,0,0,0,1,0,0,0,-1,0
0,3,0,2,0,4,0,0,3,1,0,1,1,1,0,0,2,1,0,1,1,1,1,0,1
0,2,0,5,0,1,0,0,1,0,1,5,1,2,152192.8221,0,0,0,0,1,1,2,1,-1,1
0,1,0,2,0,2,0,100,3,0,0,2,3,1,485144.1312,5056020,1,0,0,1,1,1,1,0,1
0,1,0,2,0,4,0,100,3,0,1,5,1,6,0,0,0,0,0,2,0,0,0,-1,0
0,2,0,4,0,4,0,100,2,0,0,6,3,6,207873.0421,0,1,1,0,1,0,0,0,-1,0
0,2,0,2,0,4,0,100,2,0,0,2,1,2,254758.4973,1310710,1,0,1,2,0,0,0,-1,0
0,2,0,4,0,4,0,100,3,1,0,2,3,4,570359.1838,0,0,0,0,3,0,0,0,-1,1
0,1,0,4,0,4,0,0,3,0,0,5,1,6,0,0,1,0,0,1,1,1,1,0,0
0,2,0,4,0,2,0,100,1,0,0,6,1,2,588074.6341,4821630,0,1,1,2,0,0,0,-1,0
0,1,0,2,0,3,0,0,3,0,0,3,3,3,0,0,4,0,0,2,1,2,1,0,0
0,1,0,3,0,2,0,100,1,0,0,4,4,2,305211.1332,943800,2,1,0,2,1,2,1,0,0
0,2,0,1,0,4,0,100,2,0,0,2,3,1,156930.836,765340,0,0,0,1,1,1,1,1,0
0,2,0,2,0,2,0,100,1,0,0,6,2,2,414920.578,0,2,1,0,1,0,0,0,-1,0
0,2,0,2,0,2,0,0,1,0,0,1,3,1,0,0,1,1,0,1,0,0,0,-1,0
0,2,0,2,0,2,0,100,1,0,1,5,2,6,410976.3035,0,0,1,0,2,0,0,0,-1,0
0,1,0,2,0,4,0,100,2,0,0,5,2,2,0,4387410,1,0,0,1,0,0,0,-1,0
0,2,0,2,0,4,0,100,1,1,0,2,1,2,0,12981740,1,1,0,1,1,1,1,3,1
0,2,0,3,0,2,0,100,1,0,0,6,3,1,507593.821,2283860,1,0,1,1,0,0,0,-1,0
0,2,0,1,0,2,0,100,3,0,1,2,3,3,0,329500,2,0,0,1,1,2,1,0,0
0,2,0,1,0,4,0,60,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0
0,2,0,1,0,4,0,100,3,0,1,1,5,1,0,0,4,0,0,1,0,0,0,-1,0
0,2,0,1,0,1,0,100,1,0,0,2,1,1,270309.3922,0,2,0,0,1,0,0,0,-1,1
0,2,0,2,0,3,0,100,2,0,0,4,1,4,195389.3438,1711500,0,0,0,1,1,1,1,0,0
0,3,1,3,0,4,0,100,2,1,0,3,3,1,225550.6285,0,2,1,0,1,1,1,1,0,0
0,2,0,3,1,4,0,60,1,1,0,6,2,2,144366.1441,150900,1,1,0,1,1,1,1,1,0
0,2,0,2,0,1,0,100,2,0,1,6,1,2,0,0,1,1,0,1,0,0,0,-1,0
0,2,0,2,0,4,0,100,2,0,0,2,1,1,187093.749,0,2,0,1,1,0,0,0,-1,0
0,2,0,2,1,4,0,100,1,0,1,5,2,6,285558.1446,2603410,1,1,0,1,1,1,1,2,0
0,1,0,1,0,2,0,100,2,0,0,2,1,1,740642.1128,1263000,1,0,0,1,0,0,0,-1,0
0,1,0,4,0,4,0,20,3,1,0,4,2,6,118800.4072,293000,1,1,0,2,1,1,1,0,1
0,1,0,1,0,1,0,100,2,0,0,5,2,5,0,0,2,0,0,1,0,0,0,-1,0
0,1,0,3,0,2,0,100,1,0,0,4,4,6,0,0,0,0,0,1,0,0,0,-1,0
0,2,0,5,0,1,0,100,1,0,0,5,2,5,419607.2394,0,0,0,0,2,0,0,0,-1,0
0,1,0,1,0,4,0,100,3,1,0,1,1,1,617548.0114,0,1,0,0,1,0,0,0,-1,0
0,1,0,4,0,4,0,100,3,0,0,3,3,2,460191.9409,1441060,1,1,0,1,0,0,0,-1,0
0,1,0,2,0,1,0,100,2,0,0,2,1,1,135101.5589,0,0,0,0,1,0,0,0,-1,0
0,1,0,3,0,2,0,100,3,0,0,1,5,1,230662.3105,808460,4,0,1,1,0,0,0,-1,0
0,1,0,2,0,2,0,100,1,0,0,6,1,6,0,0,1,0,0,1,0,0,0,-1,0
0,1,0,2,1,2,0,90,1,0,0,6,1,2,859735.4186,3923540,5,1,0,2,0,0,0,-1,0
0,2,0,5,0,1,0,100,3,1,1,4,4,6,942530.1765,0,1,0,0,4,0,0,0,-1,0
0,1,0,1,0,2,0,100,1,0,1,2,1,1,401264.1891,0,3,0,0,2,0,0,0,-1,0
0,1,0,3,0,2,0,100,1,0,0,2,1,2,293804.0798,0,0,0,0,1,0,0,0,-1,1
0,2,0,4,0,1,0,100,2,0,0,6,1,6,297321.7702,884900,2,0,0,1,0,0,0,-1,0
0,1,0,2,0,1,0,100,1,0,0,5,3,5,181198.9107,0,5,1,0,1,1,2,1,1,0
0,2,0,3,0,2,0,100,2,0,0,2,2,1,700947.6394,2247837,0,1,0,1,0,0,0,-1,0
0,2,0,3,0,1,0,100,1,0,0,1,1,1,0,0,4,0,0,1,0,0,0,-1,1
0,2,0,5,0,1,0,100,1,0,0,6,1,6,771548.1171,6033580,1,1,0,1,1,2,1,0,0
0,1,0,4,0,1,0,100,3,0,0,5,3,4,0,0,1,0,0,2,1,1,1,0,0
0,1,0,4,0,4,0,0,3,1,0,2,2,2,0,0,0,1,0,1,1,2,1,0,1
0,1,0,2,0,2,0,100,2,0,0,6,2,6,0,0,0,1,0,1,1,1,1,1,0
0,2,0,4,0,1,0,100,1,0,0,5,2,2,264945.3418,0,2,1,0,1,0,0,0,-1,0
0,2,0,1,0,2,0,100,2,0,0,6,1,2,325204.4122,0,0,0,0,2,0,0,0,-1,1
0,2,0,1,0,4,0,100,3,0,0,4,1,5,345401.2141,0,2,0,0,1,0,0,0,-1,1
0,1,0,4,0,4,0,100,3,1,0,4,3,5,197155.1087,1844850,2,0,1,2,1,1,1,1,1
0,2,0,3,0,3,0,100,1,0,0,5,1,5,223613.0902,370000,4,0,1,2,0,0,0,-1,0
0,1,0,2,0,4,0,100,2,0,0,6,2,6,188077.9859,0,0,0,0,0,1,1,1,2,0
0,1,0,5,0,4,0,0,2,1,0,4,2,5,0,0,0,1,0,1,1,1,1,0,0
0,2,0,3,0,2,0,100,2,0,0,2,1,2,963815.3986,0,0,0,0,2,0,0,0,-1,0
0,1,0,4,0,4,0,100,2,0,0,4,1,6,205743.7766,608810,1,1,0,1,0,0,0,-1,0
0,3,0,3,0,3,0,100,1,0,0,4,1,5,569138.0462,0,0,0,0,1,0,0,0,-1,0
0,2,0,4,0,4,0,100,2,1,0,4,3,5,308002.0866,0,0,0,0,2,0,0,0,-1,0
0,1,0,3,0,4,0,100,2,0,0,1,3,5,0,0,2,0,0,1,0,0,0,-1,0
0,2,0,1,0,2,0,100,1,0,0,6,2,1,0,0,4,1,0,1,0,0,0,-1,0
0,2,0,3,0,2,0,0,1,0,0,4,4,6,0,0,0,1,0,1,0,0,0,-1,0
0,2,0,1,0,1,0,80,1,0,0,2,3,1,181699.5771,8825960,1,0,1,1,0,0,0,-1,0
0,2,0,1,0,3,0,100,3,0,0,6,1,6,0,1617040,2,0,0,1,0,0,0,-1,1
0,2,0,1,0,2,0,100,1,1,0,2,3,2,568976.856,0,3,1,0,1,0,0,0,-1,1
0,1,0,1,0,1,0,100,1,0,1,5,2,6,385373.1184,1138680,2,0,1,2,1,1,1,2,0
0,1,0,2,0,1,0,100,1,0,0,5,2,5,120182.6182,0,4,0,0,1,0,0,0,-1,0
0,1,0,2,0,2,0,20,1,0,0,1,1,1,103147.8654,391530,4,0,0,1,1,1,1,1,0
0,1,0,2,0,3,0,100,3,0,1,2,1,2,270464.0697,0,0,0,0,1,0,0,0,-1,0
0,1,0,1,0,2,0,100,1,0,0,4,1,1,0,0,0,1,0,2,0,0,0,-1,0
0,2,0,1,1,4,0,100,1,0,1,6,1,6,0,0,1,0,0,1,0,0,0,-1,1
0,2,0,5,0,4,0,0,3,0,0,4,1,5,0,0,1,0,0,1,1,1,1,2,0
0,1,0,4,0,1,0,100,1,0,0,4,2,5,106590.6593,0,2,0,0,1,0,0,0,-1,0
0,1,0,4,0,4,0,100,2,0,0,2,3,2,0,0,4,0,0,1,0,0,0,-1,0
0,2,0,5,0,1,0,100,3,0,0,6,4,5,0,0,4,0,0,2,0,0,0,-1,0
0,1,0,3,0,3,0,100,1,0,0,2,5,2,324928.4351,0,0,1,0,1,0,0,0,-1,0
0,1,0,1,0,2,0,100,2,0,0,2,1,2,0,0,4,0,1,1,0,0,0,-1,0
0,2,1,2,0,1,0,100,1,0,0,3,2,4,0,12059150,1,1,0,2,0,0,0,-1,0
0,1,0,2,0,2,0,100,2,0,0,4,1,5,192676.4536,0,1,1,0,1,0,0,0,-1,0
0,1,0,3,0,4,0,100,2,0,0,4,2,5,556052.6135,4400610,3,1,0,1,0,0,0,-1,0
0,2,0,2,0,3,0,100,2,0,0,2,1,1,320996.0027,0,4,0,0,1,0,0,0,-1,0
0,2,0,2,0,2,0,100,2,0,0,5,4,5,277405.3012,0,1,1,0,2,0,0,0,-1,0
0,2,0,2,1,2,0,100,1,0,0,5,1,5,262005.1044,0,1,0,0,1,0,0,0,-1,0
0,2,0,4,0,4,0,20,2,0,0,2,3,2,102858.0487,606000,1,1,0,1,1,1,1,0,1
0,2,0,1,0,2,0,100,2,0,1,6,3,4,0,646700,0,0,1,1,1,2,1,1,0
0,2,0,2,0,1,0,100,2,0,0,4,4,2,341014.4077,0,1,0,1,2,0,0,0,-1,0
0,2,1,2,0,2,0,100,2,0,0,2,2,1,0,3869880,3,0,0,1,0,0,0,-1,0
0,2,1,2,1,3,0,80,1,0,0,2,1,2,3307983.621,10926720,1,0,1,1,0,0,0,-1,0
0,1,0,3,0,2,0,100,1,0,0,5,3,1,68318.57859,0,0,0,0,1,0,0,0,-1,0
0,2,1,4,0,1,0,100,1,0,0,2,2,2,222660.6029,2215660,2,1,0,1,1,1,1,2,0
0,2,0,3,0,2,0,100,3,0,1,6,3,6,306203.511,0,0,0,0,1,0,0,0,-1,0
0,2,0,3,0,1,0,100,2,0,0,6,3,2,301449.599,4850610,1,1,0,1,0,0,0,-1,0
0,1,0,5,0,1,0,30,2,0,0,1,3,4,105972.6048,0,1,0,1,1,0,0,0,-1,0
0,1,0,2,0,2,0,100,2,0,0,2,1,2,763288.9168,0,0,0,0,3,0,0,0,-1,0
0,2,0,2,0,2,0,100,1,0,0,6,5,6,663035.3872,600000,2,0,0,2,1,1,1,0,0
0,1,0,3,0,2,0,100,1,0,0,2,3,1,0,0,0,0,0,1,0,0,0,-1,1
0,2,0,3,0,1,0,100,2,0,0,3,3,4,235376.7158,0,1,1,0,1,0,0,0,-1,0
0,1,0,2,0,3,0,100,1,0,0,4,3,5,0,0,1,0,0,1,0,0,0,-1,0
0,1,0,2,0,3,0,0,3,0,0,6,2,2,0,0,3,0,0,3,1,1,1,1,0
0,1,0,4,0,1,0,100,1,0,0,2,1,1,0,0,4,0,1,2,0,0,0,-1,0
0,2,1,1,0,1,0,100,1,0,0,6,2,6,1244128.371,6215810,3,0,0,0,1,1,1,0,0
0,1,1,3,0,1,0,0,1,0,0,4,4,2,118246.8248,0,5,0,0,1,0,0,0,-1,0
0,1,0,1,0,3,0,100,3,0,0,5,1,2,0,0,4,1,0,1,1,1,1,1,1
0,1,0,1,0,2,0,100,1,0,0,1,1,1,188493.9867,0,0,0,0,1,0,0,0,-1,0
0,2,1,2,0,1,0,0,3,0,0,4,4,2,0,0,0,0,1,1,0,0,0,-1,0
0,1,0,1,0,1,0,100,1,0,1,1,4,1,0,0,0,0,0,1,0,0,0,-1,0
0,2,0,5,0,3,0,100,3,0,0,5,1,5,436283.9733,0,0,0,0,1,0,0,0,-1,1
0,1,0,2,0,1,0,60,1,0,0,6,1,2,0,1746590,1,0,0,1,1,1,1,0,1
0,2,0,2,0,2,0,100,1,1,1,5,1,6,365379.8394,0,0,0,1,2,0,0,0,-1,1
0,1,0,3,0,2,0,100,2,0,0,1,1,1,582228.6413,680000,4,0,0,1,0,0,0,-1,0
0,2,0,4,0,4,0,100,2,0,0,5,1,6,0,450000,0,0,1,1,0,0,0,-1,0
0,1,0,4,1,4,0,100,2,0,0,5,1,5,208049.2844,0,2,0,0,1,0,0,0,-1,0
0,2,0,4,0,4,0,100,2,0,0,3,1,4,202366.3611,0,3,1,0,1,0,0,0,-1,0
0,1,0,2,0,2,0,100,1,0,0,6,1,2,81449.87831,0,1,0,0,1,0,0,0,-1,0
0,1,0,2,0,2,0,100,2,0,0,5,3,6,295156.2493,0,0,0,1,2,0,0,0,-1,0
0,1,0,3,0,2,0,100,1,0,0,1,1,1,548565.948,6875190,1,0,0,2,1,1,1,0,1
0,2,0,3,0,1,0,100,1,0,0,5,3,6,1269883.791,1223260,1,1,0,1,1,1,1,5,0
0,2,0,3,0,2,0,100,2,1,0,2,4,6,671567.0686,989000,0,0,0,3,1,1,1,0,0
0,2,0,2,0,4,0,100,1,0,0,6,5,6,0,0,1,0,0,1,0,0,0,-1,0
0,1,0,2,1,4,0,100,1,0,0,4,1,5,216204.8554,8561730,1,1,0,1,1,1,1,1,0
0,1,1,4,0,4,0,100,3,0,0,3,3,2,749239.9391,0,1,0,0,1,0,0,0,-1,0
0,1,0,1,0,4,0,100,1,1,0,1,5,1,246762.2412,450000,1,0,0,1,0,0,0,-1,0
0,1,0,1,0,4,0,100,2,0,1,4,1,5,0,0,1,0,0,1,1,1,1,2,0
0,2,0,1,0,4,0,20,2,0,0,2,1,2,241892.2992,408760,1,0,0,2,0,0,0,-1,0
0,5,0,2,1,4,0,100,1,0,0,3,3,5,0,377350,0,1,0,1,1,2,1,2,0
0,2,0,2,0,2,0,100,3,0,0,2,4,1,0,940730,0,1,0,1,1,2,1,0,0
0,1,0,2,0,4,0,100,3,0,0,6,1,2,0,400000,0,1,1,3,0,0,0,-1,0
0,2,0,1,0,4,0,100,2,0,0,1,1,1,0,240000,1,0,0,1,1,1,1,2,0
0,2,0,3,0,4,0,100,1,0,0,1,1,3,165592.7721,0,2,0,0,1,1,2,1,0,0
0,2,0,2,0,4,0,100,2,0,0,6,1,2,423336.9746,0,2,0,1,1,0,0,0,-1,0
0,1,0,1,0,3,0,100,2,0,1,6,1,2,0,2457640,0,0,1,1,1,1,1,1,0
0,2,0,4,0,1,0,100,2,0,0,4,3,4,0,1300000,1,0,0,1,0,0,0,-1,0
0,2,1,2,0,3,0,100,1,0,0,4,3,2,0,0,1,1,0,1,0,0,0,-1,0
0,2,0,4,0,2,0,100,2,1,0,6,2,1,808538.0034,0,0,0,0,1,0,0,0,-1,1
0,1,0,2,0,4,0,100,2,0,0,5,1,6,317294.0323,1131600,4,1,0,2,0,0,0,-1,0
0,2,0,1,0,2,0,100,1,0,0,2,2,2,216441.7561,3000000,2,1,0,1,1,1,1,0,0
0,1,1,3,0,1,0,100,1,0,0,2,4,5,498055.6942,0,2,0,1,2,0,0,0,-1,0
0,2,0,1,0,4,0,0,2,1,0,1,1,1,552302.6291,0,1,1,0,1,0,0,0,-1,0
0,2,0,4,0,2,0,100,2,0,0,4,3,5,209106.7895,0,0,0,0,2,0,0,0,-1,0
0,2,0,3,0,2,0,90,2,0,0,6,3,5,642722.1702,10535170,1,1,0,3,1,1,1,1,0
0,2,0,1,0,1,0,100,2,0,0,5,3,5,0,560000,1,1,0,1,0,0,0,-1,0
0,1,1,2,0,1,0,100,2,0,0,5,3,6,0,0,2,0,0,2,0,0,0,-1,0
0,1,0,1,0,1,0,80,2,0,0,6,3,6,480328.7786,1909120,1,1,0,3,1,1,1,1,0
0,2,0,2,0,2,0,100,1,1,0,6,2,2,366060.4201,423250,0,0,1,1,1,1,1,0,1
0,2,0,1,0,2,0,100,2,0,0,2,2,1,303231.2621,0,1,0,0,1,0,0,0,-1,0
0,1,0,1,1,4,0,100,1,0,1,3,1,3,0,0,1,0,1,1,0,0,0,-1,0
0,1,0,1,1,4,0,100,3,0,1,1,3,4,923691.2796,542750,1,1,0,4,1,1,1,0,0
0,1,0,3,0,1,0,100,2,0,0,5,1,6,27923.34659,0,1,0,0,1,0,0,0,-1,0
0,2,0,2,0,2,0,100,1,0,0,4,2,5,0,0,0,0,0,1,0,0,0,-1,0
